     6      0.6051      0.0269      0.0038      0.0020      0.0056      0.0264      0.0159      0.0012      0.0020      0.0009      0.0056      0.0263      0.6051      0.0270      0.0285      0.0288      0.6215      3.8976      0.0288      0.0284      0.0038      0.0020      0.0020      0.0009      0.0008      0.0001      0.0001      0.0002      0.0015      0.0045      0.0045      0.0015      0.0008      0.0001      0.0001      0.0002
     6      0.0285      0.0331      0.0130      0.0024      0.0075      0.0019      0.0020      0.0005      0.0007      0.0002      0.0014      0.0009      0.0038      0.0021      0.0130      0.0298      0.6163      0.0288      3.9812      0.7567      0.0023      0.0009      0.0047      0.0009      0.0006      0.0002      0.0000      0.0000      0.0011      0.0053      0.4754      0.0253      0.0001      0.0000      0.0002      0.0000
     6      0.0289      0.6162      0.0298      0.0131      0.0021      0.0038      0.0009      0.0014      0.0002      0.0007      0.0005      0.0020      0.0019      0.0075      0.0024      0.0130      0.0332      0.0284      0.7567      3.9814      0.0009      0.0047      0.0009      0.0023      0.0053      0.0011      0.0000      0.0000      0.0002      0.0006      0.0251      0.4758      0.0000      0.0002      0.0000      0.0001
     6      0.0009      0.0014      0.0002      0.0007      0.0005      0.0020      0.0020      0.0075      0.0024      0.0131      0.0333      0.0285      0.0287      0.6165      0.0296      0.0130      0.0021      0.0038      0.0023      0.0009      3.9825      0.7565      0.0009      0.0047      0.0000      0.0000      0.0002      0.0006      0.0053      0.0011      0.0001      0.0000      0.4754      0.0253      0.0000      0.0002
     6      0.0020      0.0005      0.0007      0.0002      0.0014      0.0009      0.0038      0.0021      0.0130      0.0298      0.6160      0.0288      0.0284      0.0331      0.0130      0.0024      0.0075      0.0020      0.0009      0.0047      0.7565      3.9750      0.0023      0.0009      0.0000      0.0000      0.0011      0.0053      0.0006      0.0002      0.0000      0.0002      0.0251      0.4753      0.0001      0.0000
     6      0.0019      0.0075      0.0024      0.0130      0.0332      0.0284      0.0288      0.6163      0.0298      0.0130      0.0021      0.0038      0.0009      0.0014      0.0002      0.0007      0.0005      0.0020      0.0047      0.0009      0.0009      0.0023      3.9810      0.7565      0.0002      0.0006      0.0052      0.0011      0.0000      0.0000      0.0002      0.0000      0.0000      0.0001      0.4754      0.0251
     6      0.0038      0.0021      0.0130      0.0296      0.6164      0.0287      0.0285      0.0332      0.0130      0.0024      0.0075      0.0019      0.0020      0.0005      0.0007      0.0002      0.0014      0.0009      0.0009      0.0023      0.0047      0.0009      0.7565      3.9774      0.0011      0.0052      0.0006      0.0002      0.0000      0.0000      0.0000      0.0001      0.0002      0.0000      0.0252      0.4753
     1      0.0045      0.0211      0.4753      0.0253      0.0051      0.0015      0.0001      0.0004      0.0000      0.0002      0.0000      0.0001      0.0002      0.0001      0.0000      0.0001      0.0002      0.0008      0.0006      0.0053      0.0000      0.0000      0.0002      0.0011      0.4090      0.0032      0.0000      0.0000      0.0000      0.0000      0.0001      0.0038      0.0000      0.0000      0.0001      0.0001
     1      0.0015      0.0051      0.0251      0.4754      0.0211      0.0045      0.0008      0.0002      0.0001      0.0000      0.0001      0.0002      0.0001      0.0000      0.0002      0.0000      0.0004      0.0001      0.0002      0.0011      0.0000      0.0000      0.0006      0.0052      0.0032      0.4084      0.0000      0.0000      0.0000      0.0000      0.0001      0.0001      0.0000      0.0000      0.0001      0.0039
     1      0.0002      0.0001      0.0000      0.0001      0.0002      0.0008      0.0045      0.0210      0.4754      0.0251      0.0051      0.0015      0.0001      0.0004      0.0000      0.0002      0.0000      0.0001      0.0000      0.0000      0.0002      0.0011      0.0052      0.0006      0.0000      0.0000      0.4083      0.0032      0.0000      0.0000      0.0000      0.0000      0.0001      0.0001      0.0038      0.0001
     1      0.0001      0.0000      0.0002      0.0000      0.0004      0.0001      0.0015      0.0051      0.0253      0.4758      0.0210      0.0045      0.0008      0.0002      0.0001      0.0000      0.0001      0.0002      0.0000      0.0000      0.0006      0.0053      0.0011      0.0002      0.0000      0.0000      0.0032      0.4112      0.0000      0.0000      0.0000      0.0000      0.0001      0.0038      0.0001      0.0001
     1      0.0001      0.0004      0.0000      0.0002      0.0000      0.0001      0.0002      0.0001      0.0000      0.0001      0.0002      0.0008      0.0045      0.0212      0.4753      0.0251      0.0051      0.0015      0.0011      0.0002      0.0053      0.0006      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.4082      0.0032      0.0001      0.0001      0.0039      0.0001      0.0000      0.0000
     1      0.0008      0.0002      0.0001      0.0000      0.0001      0.0002      0.0001      0.0000      0.0002      0.0000      0.0004      0.0001      0.0015      0.0051      0.0252      0.4754      0.0211      0.0045      0.0053      0.0006      0.0011      0.0002      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0032      0.4095      0.0038      0.0001      0.0001      0.0001      0.0000      0.0000
     1      0.0015      0.0051      0.0011      0.0002      0.0004      0.0001      0.0001      0.0000      0.0000      0.0000      0.0001      0.0002      0.0008      0.0002      0.0006      0.0052      0.0210      0.0045      0.4754      0.0251      0.0001      0.0000      0.0002      0.0000      0.0001      0.0001      0.0000      0.0000      0.0001      0.0038      0.4083      0.0032      0.0000      0.0000      0.0000      0.0000
     1      0.0045      0.0210      0.0053      0.0006      0.0002      0.0008      0.0002      0.0001      0.0000      0.0000      0.0000      0.0001      0.0001      0.0004      0.0002      0.0011      0.0051      0.0015      0.0253      0.4758      0.0000      0.0002      0.0000      0.0001      0.0038      0.0001      0.0000      0.0000      0.0001      0.0001      0.0032      0.4111      0.0000      0.0000      0.0000      0.0000
     1      0.0002      0.0001      0.0000      0.0000      0.0000      0.0001      0.0001      0.0004      0.0002      0.0011      0.0051      0.0015      0.0045      0.0211      0.0052      0.0006      0.0002      0.0008      0.0001      0.0000      0.4754      0.0251      0.0000      0.0002      0.0000      0.0000      0.0001      0.0001      0.0039      0.0001      0.0000      0.0000      0.4084      0.0032      0.0000      0.0000
     1      0.0001      0.0000      0.0000      0.0000      0.0001      0.0002      0.0008      0.0002      0.0006      0.0053      0.0211      0.0045      0.0015      0.0051      0.0011      0.0002      0.0004      0.0001      0.0000      0.0002      0.0253      0.4753      0.0001      0.0000      0.0000      0.0000      0.0001      0.0038      0.0001      0.0001      0.0000      0.0000      0.0032      0.4091      0.0000      0.0000
     1      0.0001      0.0004      0.0002      0.0011      0.0051      0.0015      0.0045      0.0211      0.0053      0.0006      0.0002      0.0008      0.0002      0.0001      0.0000      0.0000      0.0000      0.0001      0.0002      0.0000      0.0000      0.0001      0.4754      0.0252      0.0001      0.0001      0.0038      0.0001      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.4095      0.0032
     1      0.0008      0.0002      0.0006      0.0053      0.0212      0.0045      0.0015      0.0051      0.0011      0.0002      0.0004      0.0001      0.0001      0.0000      0.0000      0.0000      0.0001      0.0002      0.0000      0.0001      0.0002      0.0000      0.0251      0.4753      0.0001      0.0039      0.0001      0.0001      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0032      0.4082
